Locality,dist_brussels,dist_antwerp,dist_ghent,dist_liege,dist_bruges,dist_namur,dist_leuven
Erquennes,66.88708327325087,104.59532496720298,77.89648658181241,128.82831382028235,103.42014725486212,76.18565412147765,85.59862369424994
Ertvelde,55.92025610950792,45.876723354903085,14.059482343811917,142.1457776067079,36.56019847940663,111.84019037441068,74.52510866726544
Escanaffles,64.3493137033358,84.43199435713738,38.282912052084775,150.71703477373654,52.93118796001024,105.38465388667396,89.04176521275951
Esneux,92.6716912734316,111.84443027814451,142.41350135142767,11.037380661695586,180.8133697738571,49.824075690713165,72.24290356447915
Essen,69.16879769066256,28.02734705034652,69.68768404132766,121.01899888465998,91.14708696187596,114.7600665239374,67.34442847432815
Estaimbourg,76.17941546081295,97.58431794928384,50.692445801729335,160.64981093309345,58.95509929894282,113.38534478245906,100.77142603677322
Estaimpuis,78.14113089712414,98.06143581116572,50.11860101767503,163.39446273063888,56.03440828352648,116.57060604061482,102.80057606732132
Estinnes,54.8763887811064,95.47842693641115,80.01762900008124,107.30911399880222,111.42734377551096,54.48389229352939,69.21929136622143
Etterbeek,2.887277061504327,42.63133748146855,52.760989648912414,86.99166104641942,91.21861310641654,53.421449533465584,22.590630444443097
Eugies,61.05936465425992,99.30081392375594,74.84632620606715,123.08785048572562,102.20262136329164,70.68783304047469,79.44217045998784
Eupen,120.6843695109322,131.6001946228552,169.1535285517336,31.850754744668663,206.9766210489012,83.89998369962535,97.628645393101
Everberg,15.590340370675005,39.730809441185,62.81351404308392,76.11559275067667,100.9806640578904,50.3711109505082,9.193025955376765
Evere,4.359320352133532,38.628103377443416,52.14441264584683,86.92706655506636,90.54261946761396,55.80473991730473,20.86249465963427
Evergem,53.45836902249223,49.97406349133004,6.095476582890988,141.61685480000298,35.49908242033206,108.54368321567152,73.98949053316107
Eynatten,122.89323905246066,131.3423181470184,170.66759252501683,36.0267451024869,208.1717858903116,89.04587121366559,99.27767984034809
Faimes,67.3074153933232,86.19652790447378,116.7724487558924,22.639716134672167,155.08866291887523,35.296672922278034,46.17852312217055
Falaën,70.84983005991177,108.206973456784,114.87882324649026,68.20427079951025,151.32630481328275,21.761311458507954,67.21368093328994
Falisolle,51.66699260406045,90.40001534727536,95.12055710700332,71.82239971274191,131.77026225365384,18.571460753880043,51.6256952339295
Falmignoul,81.41872403985795,118.08186184223857,125.74796208172592,68.15082432019524,162.14419492106362,29.34880282598312,76.38317898236203
Farciennes,48.49213104160828,88.12753533935606,90.50689913558,76.33919737056519,126.85397606908936,23.356873222017708,50.94854953951752
Faulx-Les-Tombes,66.54162231730446,98.15197829330263,115.1122824190154,45.72827267658703,153.135674883209,11.339741684250336,55.10319893321359
Fayt-Lez-Manage,41.01640566242637,82.04205367499513,72.31946542398109,96.77195460139149,106.59997691840786,45.61309969162198,54.65614567914031
Felenne,93.83344184077146,131.835743764028,135.7000203021982,81.41269713689579,170.9432328125989,44.43278264164466,90.86959029585356
Feluy,32.78088038916788,73.81443115303189,66.29506103823877,94.1203961677416,101.75006056619029,45.17219058128613,47.40309388806658
Feneur,97.14595814609848,108.24362629688262,145.37640681159417,12.36085487167087,183.16178404104235,65.013804095994,73.85914873456527
Fernelmont,56.14400413284925,85.23363282829567,105.69721868857756,42.57223073698558,144.05582461582168,12.3802358202214,42.10799500122334
Ferrières,100.58654618603768,122.97079035311091,150.4671215165851,24.493271453859705,188.92238770336272,51.911766258890346,81.9691144220215
Fexhe-Slins,87.32566182706762,99.40359861817775,135.66501077945165,9.269709505405002,173.5267840311349,56.83873080789769,64.140001380634
Fize-Fontaine,71.59752514787314,93.31838385404654,121.42264342295304,21.598321019607106,159.85872585651362,31.95420475532781,52.10852191881755
Flavion,71.51300352935627,110.03042701444318,113.73614104024182,74.67922057765658,149.5472181771898,26.698128146164763,70.07747016138829
Flawinne,54.4959303884517,89.5624599034491,101.7177833698827,57.66376290732479,139.39624387991603,4.401548955637419,47.70994926243494
Fleurus,43.16596199201229,82.53953545917942,86.38343668735216,74.63947012232998,123.19279208973217,22.866224916727774,45.38942906314478
Flobecq,44.8441488872035,69.7637094667955,33.23872171947117,130.8987931333948,61.68066166687227,86.6137209874563,69.46623594177139
Floreffe,54.261140599136304,90.58382095366449,100.48731000426234,61.891109526176464,137.87845825656763,8.624716546153392,49.450297766365935
Florennes,68.91864777845574,108.55517003308832,108.9403637798937,81.11721172209177,144.06302132777276,30.668701561102097,70.21075664027686
Florenville,144.9731361753054,180.81941442532968,188.2877238587576,105.5383474525004,223.56110595207247,90.94823637952206,138.2210238947125
Floriffoux,52.73345583402873,88.69845975391283,99.37487633653444,60.77380801162785,136.90397712145028,7.608649800620668,47.40913641246311
Florée,73.40162511121525,105.16536665274867,121.7063060677929,46.15193697811255,159.6119010252942,17.545871970872305,62.09432467042376
Flostoy,78.03942926686003,107.50994417029264,127.07731635849645,38.96677802000971,165.22923191818003,23.823645630224902,64.42953696201752
Flémalle,83.5109532819249,101.75113590023425,133.07761073992674,8.575346811368782,171.41449605032005,44.7475623225755,62.47861469522602
Flémalle-Grande,83.98400045407413,101.86894648774972,133.50531805646236,7.67274433905669,171.8247473703567,45.622217835351485,62.80183881997327
Flénu,56.42991929252187,94.23409285900304,69.70686322878629,121.53918969251096,97.71860572979504,69.75474063812558,75.55447102686364
Fléron,97.23804037418816,112.0224094822283,146.36365170762693,7.510058788046058,184.51216637771049,59.69156701164133,75.06859138805298
Folx-Les-Caves,46.65937377079208,73.12694099839533,96.54661693267356,45.24861490381766,135.00451733274207,21.424473896210205,30.07427796570054
Fontaine-L'Évêque,48.91797858782319,90.08880711930556,83.35834511448991,92.0855054437948,117.72485508295526,39.25796041196341,58.50389343396724
Fontenoy,69.36255213323864,97.44051637787682,56.73917447319862,148.83030270926403,73.42381541218963,99.5068054928198,93.08241402769798
Forchies-La-Marche,46.40027232521781,87.5775127116983,81.09726973844157,91.59813720389596,115.6961306585788,39.1058577973191,56.34543624500306
Forville,55.02187561273214,83.06480021446114,104.75053734381424,41.36937453720955,143.1620252847537,15.002367774331546,39.97209340418693
Forêt,98.09041434957796,114.54867953779586,147.525843267419,9.408265591734086,185.799267854498,57.91828176000893,76.5604845978173
Fosses-La-Ville,56.11427480957905,93.8862576815772,100.60862055878071,67.67495609164045,137.4631904166312,14.663747070944892,53.80184581945928
Fraire,66.41068359957379,106.7855915127374,104.30991375687978,86.37343159934547,138.8062730950702,34.502521401067874,70.0933299697448
Fraiture,85.79229863751155,108.94544054732548,135.67409094813237,20.54089598405029,174.13000887694423,38.7084142910927,67.43691210871391
Frameries,58.70402598320792,96.8859769555896,72.74284507908824,121.77062696647708,100.563440747239,69.60135299711189,77.28140521779572
Framont,118.40370041251708,154.2254230459651,162.3763494992611,84.80930409654188,198.199637717087,64.38613463754596,111.74005922873286
Francorchamps,121.2091660208649,138.2417954677033,170.86594104624476,33.06592881293593,209.2201838099376,76.53294676408765,100.20293611230238
Franière,52.796103960723855,89.63663550049075,98.62504986579012,63.84615852500208,135.92184686380523,10.590087980132722,48.93941541485847
Frasnes,86.43070903361418,126.96707820083994,121.99964226620348,97.64100933727758,154.91360232857969,50.187400139400665,89.98593738008519
Frasnes-Lez-Buissenal,55.47059102552828,82.42755237153153,43.65292653641551,138.3255515547204,66.3406998177265,91.2608024576544,79.69195919907172
Frasnes-Lez-Gosselies,35.45037536652204,75.88107519024773,77.15396081719956,80.4415193325796,113.89069879367015,30.832968514929995,41.93074806622881
Froidchapelle,76.43703835249832,117.58001606497604,108.02270663990106,103.02524306132396,139.85521868368372,51.42051442844845,83.96489617236597
Fronville,97.74692835716512,125.70535715999296,146.90595915882292,40.00420625271653,185.0699873914418,43.41647516405193,82.93140341500164
Froyennes,74.55773682515449,99.0953559235157,54.56656468258149,156.7905509308928,66.22981264523888,108.3759583226794,98.85087241652644
Galmaarden,29.60818713270434,60.108068890025685,37.04934077700098,115.1396458800815,71.78523770213211,72.1620900325552,53.98472114438855
Ganshoren,3.8018602432826296,39.375681020309926,46.13154144335026,93.30161202248183,84.58779048408203,59.89822070840369,27.574224791478283
Gaurain-Ramecroix,67.40217814806059,94.88577225339766,53.94785547025317,147.81809858942614,71.06716247026851,98.95118016459313,91.29312125441592
Gavere,47.48915658529466,59.530569322156126,14.068233200957232,137.13897451262085,44.83130736041279,98.02951978198703,71.32538997570897
Gedinne,105.4120730496128,142.99800323651183,147.4679665023741,85.72389471417354,182.60455976657244,54.48680748284221,101.5484661839201
Geel,56.486934283146525,41.474990020229576,89.65696496846256,71.84549115140652,123.17308393608424,77.58134615013314,37.27201143477094
Geer,61.07543269784765,81.5590306901869,110.67623605649372,29.085855572964267,149.04314385122524,30.763090600778927,40.582101284880686
Geetbets,53.72288278803225,61.66998722966715,99.47310451121832,43.60489548519424,136.72876828149987,50.1901132680525,29.070169134066948
Geluveld,95.31715105909385,107.37290865175451,56.24105671418339,183.31942212444287,44.6787304544276,138.51521592447145,119.85846576869834
Geluwe,89.61640707707627,103.2136344227753,52.366909775524384,177.27774742323257,45.42882874710834,132.21532128339652,114.22507284021636
Gembes,107.10876440326513,143.26965342339452,151.02640463474776,78.90843195979204,186.94200812828475,53.580241973231686,100.9998113764118
Gembloux,40.32447494612158,76.15444510893343,87.95638605400904,63.01742804262943,125.87570538243,16.219534214885332,35.593125807152575
Gemmenich,116.1934930669302,123.37381935805809,163.46705902659286,31.994404536196093,200.77247100511087,85.23109122637904,92.27592230267928
Genappe,27.52641081049408,67.75070479838934,71.31573018916367,79.65625849591672,108.72261835349806,33.74863806596651,34.6727695216571
Genk,81.53586896079815,81.69024548444591,125.11226617802268,37.43515051307643,161.21814679802836,70.87854083546449,56.85398238395302
Genly,59.73569200278866,98.31674307517656,74.94622589423636,120.99154899040148,102.93256020149454,68.57806944860954,77.76226927102893
Gent,49.38919882994414,50.72758556266666,0.5346285869810486,138.38650908085108,38.9568662654237,103.72647333802854,70.99814619354377
Gentbrugge,46.67621948172832,49.37112447075384,3.229070158251261,135.77067780544522,41.67160098176788,100.963273288381,68.44849106738515
Genval,18.013213008008485,55.4785573778405,66.83900861472786,75.71636140320378,105.1617790194777,38.183382435335446,21.53825202096272
Geraardsbergen,34.09367081036423,61.66639671971088,33.50596745068534,120.50247057239793,67.00851585973601,77.54931562747178,58.6867719622059
Gerin,74.84037452317332,112.153444382203,118.69735278262664,69.14718889183939,155.01939408318054,25.015889555940763,71.02272318915094
Gerpinnes,57.31577645901406,97.3947377807437,97.15887843723368,80.91511279147373,132.60132000299362,27.824965707430195,60.477720724616965
Gesves,71.39568577779059,102.4388983758522,120.05227567748858,43.73495501565796,158.08749788957255,16.241933735755026,59.32772537912835
Ghislenghien,39.90353489327213,72.62508542658483,45.39480167494676,120.38780427862314,76.28993689029318,73.68680551506644,63.21874804615936
Ghlin,52.23649574788183,89.76716757872273,65.62046574084277,119.6717126614078,94.450034467791,68.52349663811032,71.8835255092301
Gierle,58.75349441714637,32.811475520008415,83.63507496563336,86.44561287856907,114.55157353526744,88.96919488323967,44.6638556934202
Gijzegem,25.755471634715608,35.74801666256774,24.684200728534545,114.22587665430352,62.96934571449092,81.45906780895838,46.884845608588826
Gilly,48.2765266014664,88.63462795482414,88.27086896011556,81.1580864137514,124.09739229098024,28.20326205595351,53.046319628007616
Gimnée,83.92786793533031,122.9348316965759,124.40419998319436,82.88518426506481,159.29819293871796,38.98464355408543,83.20178594399002
Gingelom,59.483414310764,76.60968432842289,108.45033831850266,30.464542490162906,146.62160125600275,36.55480300284268,37.27495557702684
Gistel,103.3812004068139,101.133463385203,54.35575900916319,192.97377720843767,19.77445269915358,154.79004482509933,125.82896697724624
Givry,57.07630827830129,97.0029707899624,78.18060485752618,113.192229415083,108.22016970385984,60.48376994961891,73.04488210352241
Glabais,24.64687352533284,64.84267201877003,69.09584261885905,79.92228711985533,106.69762036300294,35.477078466928745,32.38285776142102
Glain,86.42600595383217,101.87818660476644,135.554433903235,3.378177587697154,173.7214604185728,51.04845542223775,64.30664285374179
Glimes,38.66831741970381,67.27969799151622,88.53664947081506,53.19082562804272,126.9902578831966,23.51900344513213,24.26792384619777
Glons,84.47577939844956,95.3128913518938,132.40169367208418,13.48265054172328,170.1169211621363,56.97025418513619,60.91952260189683
Gochenée,79.4876698291901,117.82705919502692,121.52291116087645,76.56761112844207,157.0996429213383,32.48306932173828,77.46176224176389
Godinne,66.764093663977,102.18695175858302,113.05266481493688,58.83808735727889,150.31884017979615,12.998789295082116,60.14065948281911
Goeferdinge,36.432221795852456,63.23478221916915,32.94514253496285,122.83360141035764,65.5517403522962,79.61548984772115,61.04255979185319
Gonrieux,90.5336014515996,131.44066383222818,123.59479236057253,105.41436605609948,155.34610414039847,57.4616018749194,95.69858005713348
Gooik,17.557801759888378,51.20452206745185,40.194344663181134,104.53187906814294,77.59684650922382,64.50639036358713,42.01031138373694
Gosselies,42.4488679549853,82.99533386489334,82.57618394821895,81.7987514325238,118.67906346342173,29.920562666843395,48.51442533455778
Goutroux,48.24249560953357,89.32824464058011,84.14384681872131,89.45192148534362,118.92308277495404,36.632324131627335,56.81295201335315
Gouvy,134.58856437678205,158.03610756903817,184.31472539673683,55.95538601335789,222.6982856931983,82.21879991038686,116.8981703612942
Gouy-Lez-Piéton,39.35593987195448,80.53639927527081,75.30513768140585,89.87357324674646,110.6656549331124,38.80821130195215,50.12482341636248
Gozée,56.26423280696,97.37563427877484,90.65809654990096,92.70033528703,124.55170208476376,39.42519454227288,64.4707487773358
Goé,116.0840228275812,128.36048538316268,164.85181943720235,26.69607790300561,202.81692420470327,78.2222824453875,93.35760865966483
Grand-Hallet,51.73797115408811,73.74001247958134,101.3831249608616,38.32477753313904,139.77148033714718,27.97941972149295,31.82229780631776
Grand-Halleux,125.2500511918514,145.91933178953678,175.13733520136566,41.86845494681031,213.595207163406,76.04777047235783,105.95455482459386
Grand-Reng,61.293449229516206,101.74682610371546,84.42471808780961,111.99578896430891,114.563966017698,58.85221970359315,75.69930953137963
Grand-Rosière-Hottomont,44.12583839997952,73.46045471870849,93.86482852705026,49.92466504148075,132.285119655836,17.937487428729664,30.41172792162793
Grandhan,94.4169059726712,121.597628715914,143.79857665340788,35.759780735055365,182.0560642478057,40.99999408733533,78.9638237042251
Grandmenil,109.70286609624344,134.13809732865468,159.41667476765676,36.73994073105686,197.80113791588136,57.80541509914579,92.43447008112066
Grandrieu,73.36729062133584,114.4564822420277,100.19296708787076,110.7410397681152,130.4874314544225,57.89817492127453,84.27837514137447
Grandvoir,131.99022201670405,166.19455040589912,177.25996310812107,87.43453624170611,213.5706059587345,76.58737406429577,123.23081344996253
Grez-Doiceau,27.21459311075926,57.27899685527033,77.10174100993933,63.34677253365802,115.55960690606274,32.606894331645265,15.701563453180922
Grimbergen,10.936493886085907,30.43907976897436,48.52733072485913,90.64786330993569,86.46034759371975,63.13038349451936,23.031973907254173
Grimminge,30.126120922338465,58.32829805347672,33.6377361277938,117.0015499366672,68.57229563484968,74.88916846252725,54.74828607113525
Grivegnée,92.27111810506617,107.58448597817386,141.44523909277356,2.5392411625957827,179.62068643319247,55.26878290394664,70.2089795264044
Grobbendonk,46.64251176701396,23.60571050911964,72.8895841928529,85.71448327765866,105.48867060648534,81.1136340466022,34.81554208944117
Groot-Bijgaarden,6.484797298401068,39.94400535089976,43.45455817753049,96.19399709254591,81.90942801863112,61.964436347236266,30.563154204841656
Grote-Brogel,87.75133532665198,77.38030520383725,125.52995750862672,58.3754194054289,159.26402421141765,88.62700259039559,64.2825737665161
Grupont,107.03172137546537,139.93723519126308,153.83784930266853,63.87195920579628,190.99095069565456,50.97029917075644,96.8656253822627
Grâce-Hollogne,82.79930199168027,99.65650720707464,132.14376371518193,7.254549881877339,170.39798462988512,46.50871520667143,61.15335733686033
Guigoven,73.64595138242947,81.40636887503362,120.24022888755935,26.535027807008056,157.53950153309827,55.9434595227527,49.310933873409375
Gullegem,80.53842358009308,93.63085354318928,42.912143116196994,168.76471546012274,40.73202529419672,124.74130498456572,105.0677691517596
Gérouville,156.94108331766526,192.2920826903137,200.5999083947714,113.28252758160389,235.95194582879,102.43498070891604,149.51020932300548
Haacht,24.53713558910855,31.590488667618427,64.99239789811135,76.43379348756847,102.044982967173,58.996876198944896,11.648421319272042
Haaltert,25.68802663702309,46.8253226514314,26.64267060874836,115.32143815438988,64.39029433492419,77.7105852874765,49.82294344609475
Haasdonk,37.57856929482274,12.21960765221549,38.984242639128574,112.0648499178175,70.70769991281196,90.93987256479214,46.512591700217136
Haasrode,26.443048128816343,48.791122203082,74.97044057731755,63.93620177230749,113.18886802578368,41.69870948855653,5.739010445153348
Habay,152.10440879883944,185.2415694190906,197.91496570406167,99.74183803697645,234.3724281494117,96.2566586669599,142.13433929269345
Habay-La-Neuve,155.02698415918334,187.66469064875764,201.1730704847012,100.39087837138578,237.78368024365392,99.03388967509716,144.5397185232274
Haccourt,93.3357025509887,103.67157856189476,141.2809116330415,12.833703578285116,178.96555490262543,63.44922551386389,69.80645472489472
Haillot,72.36917289536115,101.23899383782104,121.6711750131464,37.16922053980628,159.92692765322212,19.85619214424889,58.18360184093
Haine-Saint-Paul,44.35155764927126,85.25753186011913,73.79576752212758,99.53284847053293,107.35990681763158,47.82311411797463,58.32962478670003
Haine-Saint-Pierre,44.73306346395367,85.70658596193128,74.68970827716795,98.85804817428372,108.32828259483676,47.02457116510698,58.315444816708585
Hainin,62.44433431755269,98.63151115941204,69.70481339812618,130.0828318978118,94.85441941990132,78.31364380306357,82.74392614722808
Halanzy,174.37717447898518,207.6142949371529,219.80720814447056,119.93651552794122,255.9680042179612,118.61410744781836,164.50115366661248
Halen,54.567812915487785,58.16231472747685,98.45688416382907,47.957243202428245,135.1587124680478,56.09209660483265,29.979969695119948
Halle,15.029669616691136,54.97413689834292,50.81844354277741,95.26136845537658,88.30151875082886,53.82781612883623,36.25192231615088
Halma,104.05569764817594,139.09614787254733,149.2432545295022,71.47636814608688,185.73090219537565,49.22017194603851,96.43881465135634
Ham,66.50672891445994,77.45001888325463,113.97750602160636,27.92800596961877,151.63309100109234,48.30271070100496,42.57997569862955
Ham-Sur-Heure,59.07966739778485,100.00230024186114,94.92818131598293,90.10333794366562,129.09754661607914,36.93608335471745,65.643587978582
Ham-Sur-Heure-Nalinnes,58.4956188775184,99.37348060077647,94.7282077376516,89.23603582772478,129.04236270850788,36.05207014878467,64.83240866902547
Ham-Sur-Sambre,50.89653202136838,88.63913422221661,95.85799317223032,67.39315726334306,132.94221044516,14.245575085544482,48.82007712502641
Hamipré,137.35521546837637,170.9176795925121,183.0667551736313,89.01485489249066,219.55349135880155,81.6352341655125,127.85783984102028
Hamme,31.330937518100008,22.888585058186848,29.75982670256568,113.64796862461095,64.87520499088899,87.04664652672753,46.249863334029925
Hamme-Mille,26.98892888142865,53.68091282440545,76.58096533770849,62.76144094714097,114.98522515220164,36.358639167212,11.207060853271251
Hamoir,96.04924154380404,118.52682067413406,145.93250742186467,21.979615355003148,184.38888352746108,47.92335767289421,77.42942519480039
Hamois,80.37017870190533,111.24289280896704,128.87198970970312,44.00318391805695,166.82222569527514,24.76406661082538,68.11681634873133
Hamont,94.6041921456408,79.65124532263026,129.362647602221,68.8305546918831,161.65210762805222,99.15272369016672,72.05386323681051
Hamont-Achel,90.80462838281298,75.13261928682292,124.9486153720356,69.54053087479451,157.11980348872052,97.41401391399538,68.61127067297981
Han-Sur-Lesse,99.9718958492297,133.63460721790966,146.42282982648325,62.86953506769328,183.47027164498013,44.14829460275063,90.68191039791309
Handzame,96.49194336680306,100.0140602879124,50.04538622618504,186.16429430748528,25.61017729769018,145.40490404591714,120.00317153695754
Hannut,54.77820450300133,77.0590390358172,104.50208924205218,35.64705745581337,142.91125735164115,27.05153712938068,35.1574185136954
Hansbeke,62.27617800875337,62.59680014566396,12.854278369824248,151.5983491087127,26.46691816049096,115.5997539400714,84.32185817931116
Hanzinelle,63.48752092108938,103.39063223675056,103.24615253426686,81.31089454941231,138.45142044795742,29.230489973000868,65.77277008550253
Harchies,62.06382461773211,96.15870211521312,63.94292531466694,134.32319934311056,87.5792463325479,83.39636046520454,83.75490063712878
Harelbeke,73.03221448699583,86.25174303194339,35.88360908123967,161.54289626974443,39.58374071422176,118.23577524745846,97.5124667949382
Haren,6.37410862631668,36.53437841857729,52.162360340546336,86.75967646435562,90.46852528733092,57.01734084299436,20.01322199828198
Hargimont,100.72879866200152,131.9704515529399,148.6268157920289,53.45102882446654,186.26755212867383,44.61208646676661,88.84644550505118
Harnoncourt,167.60230908564165,202.8811783275728,211.1643041875474,122.26008896808187,246.3931388429758,113.04253987140252,160.0571759503156
Harre,106.7330918243299,130.0416786546212,156.560722090684,31.413141710511702,194.9938404477264,56.26762613163925,88.73181094371107
Harsin,103.50339419255006,134.2729862237405,151.57362748437208,53.27284068041315,189.2758376513275,47.47188174598912,91.16776636381029
Hasselt,69.73800599705628,72.81923067967014,114.24185957935224,37.22309649700343,150.8631836374602,61.04861698959102,45.04025673317395
Hastière,78.13708755096259,115.52403243287156,121.71475195498763,70.65777741014787,157.88264515513345,28.15897551289207,74.37101336635936
Hastière-Lavaux,77.95363722100633,115.34134941692096,121.54010238210095,70.59533639450562,157.71419140853374,27.996545546144816,74.19301571968624
Hastière-Par-Delà,78.29070289243597,115.65027319257204,121.89735032548889,70.56876594027844,158.07333717627353,28.2180660054464,74.47358429285896
Hauset,121.9005468645667,129.9355562866772,169.53096044428986,35.61361846346148,206.9734886958896,88.76871942836635,98.1921817456708
Haut-Fays,104.70391809646829,141.27609727385902,148.20392684991936,79.56202443833305,183.96835902031617,51.82789789673993,99.22240219705746
Haut-Ittre,22.232024561781728,63.37469526299347,60.404469061054215,90.41522077908728,97.3576946771486,45.51214835151538,37.89723173276623
Hautrage,58.25449885207238,93.44994502999972,63.71804724955343,129.36290099835247,89.28918068805154,78.43041541853924,79.44556417777271
Havelange,81.09599776065872,109.65910303584626,130.32970992938027,36.38252744437688,168.54750994355825,27.53372208844537,66.68622538251792
Haversin,89.56146611914762,121.4710368200314,137.36827919547522,50.62208628404364,175.01897621443592,33.3982688866884,78.36365636430216
Havré,48.04147685001137,87.62192945928305,69.53841862996497,110.00798661018932,100.90984651998215,58.50013600236531,65.3089911838442
Hechtel,77.09289732081956,67.8635422959531,115.24944449564138,56.66595401362765,149.45279816316858,80.75133200752148,53.75853256692367
Heer,83.75714488067531,121.43527764534944,126.6251599409897,74.51473689855091,162.43508688480796,34.11186786070489,80.38657510974922
Heers,67.67362460016622,81.70032865376989,116.10440175346544,23.593481473706024,154.0734822052182,43.75451496337416,44.60298097545006
Heffen,22.40733237622015,19.22693535827485,49.245682374481454,93.44871653528575,85.46717636798905,71.7963185114913,26.94838773420343
Heinsch,161.74405235545004,193.81318052807148,208.20366619719604,104.2951574376508,244.9442952460216,105.64290973226394,150.69405129607364
Heist,94.48875537057212,81.91470357247138,45.57541809068459,181.4424606217004,13.891272138559124,149.63727396033974,113.83254894857316
Heist-Op-Den-Berg,36.42496701954722,27.78388353141657,70.7074318845188,77.45576266389223,105.96016291172054,68.41752250880673,21.90438702812385
Helchteren,75.80122077418585,70.76375112580993,116.41675327594167,49.13700362368033,151.55013300189378,74.74172007770473,51.68551735843455
Helkijn,69.38332648092307,89.75011843886105,43.013750171111205,155.13342055636846,54.44192933438479,109.05472939277858,94.05652777731508
Hemiksem,32.55753021294993,9.514226505695332,44.64710317388964,103.7830303403349,78.16488175825411,83.87856610170796,38.59094685944024
Hennuyères,26.725549448738214,66.56843742672599,56.14576600240753,99.30974230114984,91.81540408667162,53.01730115821024,45.857648749812135
Heppen,67.72272208723138,58.82966408774876,105.66392124999398,58.43820616526806,140.1155670033868,75.58151405001335,44.82602450358761
Herbeumont,134.46489463090933,170.44560789496893,177.84845793043417,97.7120979951319,213.2472990618253,80.60122721683474,127.93664904008703
Herent,22.153131742017088,38.32339433306517,67.28190486716473,72.29054742282283,105.04970707678662,51.854740604226144,4.983088683309776
Herentals,49.64938046224112,30.59694547388245,79.27298159114788,79.84836349499571,112.35972598448708,78.89279087765249,34.33503486760757
Herenthout,42.73791943916271,26.09861571283249,73.02749028022286,80.77963267908991,106.92361251821892,75.16043398212815,29.094105979599192
Herfelingen,21.19619902526424,56.6268962528123,43.272404605412106,105.19234461961622,79.79767626030758,62.91285294113605,44.83927806424675
Hergenrath,119.15712510195584,127.4221137505021,166.83005048787803,32.97322834215918,204.3013552548924,86.17836961544224,95.47170530393396
Herk-De-Stad,57.98608896154376,61.68299354353681,102.15468341860328,44.93951364863002,138.87024479403203,56.55590509918405,33.330248873370394
Hermalle-Sous-Argenteau,94.71769010448376,105.88606897547427,142.92988196857235,11.223492598027953,180.71610498260208,63.178424594654246,71.41312344648708
Hermalle-Sous-Huy,78.28306504314814,99.78616117546842,128.12690834094855,17.50049479463955,166.5687587067753,36.0758122371123,58.81196791399923
Hermelgem,46.88661905317269,61.79181161722948,18.060696421591302,136.23373278117816,47.75904734775048,95.9682274695738,71.11324836334573
Hermée,90.4539200221443,102.35666241841795,138.80002251665712,8.900628602565368,176.65380954539634,59.15287893306488,67.27501969644301
Herne,26.678024501358674,60.9145640135505,42.62510610993176,109.79994117089336,77.8909308802553,66.07822042888375,50.28958487499906
Herseaux,79.83891306957621,98.7135034917828,50.09448585347999,165.57415876444912,54.11832815623931,119.03789433760193,104.52471328360402
Herselt,43.55508435432988,38.2812135059759,81.48839115525922,67.68687820997354,117.01957430477626,65.17657118106155,23.17040129565621
Herstal,92.24518189359974,105.80967240964416,141.0420733451234,5.057692802411047,179.06836710122107,57.87721225754107,69.58620063842267
Herstappe,76.75069355377313,90.16309157911826,125.2387962005168,15.106815575135451,163.19303856944077,48.63937768376681,53.73214468297771
Herve,104.09932543006931,116.87711144470626,152.86116370068183,15.067779132796266,190.8471967068364,67.82577587491417,81.37689199647421
Herzele,31.859449628276742,52.43283155715103,24.11444535965716,121.15766085280664,60.37538044358951,81.89322171284743,56.25822223000219
Heule,78.4144248099368,91.7370759159166,41.14683930931216,166.65859627490187,40.700862779280754,122.73843999707204,102.94559013305796
Heure,90.88538627882043,120.49812630621972,139.64503533868378,42.627646105323215,177.66312731877989,35.65563751538932,77.45015784038424
Heusden,68.11258347723965,64.63960774421625,109.24780157678144,49.23100415079713,144.76076888273403,69.10218759576976,43.9904845994229
Heusden-Zolder,68.11258347723965,64.63960774421625,109.24780157678144,49.23100415079713,144.76076888273403,69.10218759576976,43.9904845994229
Heusy,110.93472502057313,125.06453066970944,160.0629348069983,21.199642559922022,198.1932135072982,71.45284293936973,88.7300943198457
Hever,21.30847070359525,27.384713692429663,59.00629197953184,82.35332806177904,95.98351216182132,62.504250358438206,16.148304820876632
Heverlee,24.063341406291407,44.39848123459617,71.56266409426662,67.4566340154584,109.6358424221889,45.91522207162583,1.755814476801129
Hives,116.52578878616562,144.8563629823203,165.3548395864642,53.58821396068286,203.3495572538856,61.294567662689325,102.10461541424542
Hoboken,36.61156684684141,5.2666230409636565,47.0834093343364,104.83592993442232,79.3046864746626,86.91101217229856,40.88519805045443
Hodister,108.41808274712892,136.9432725804506,157.2807018015578,48.39860479743973,195.30424401604293,53.27584019110916,94.11871550880868
Hoegaarden,38.55288237494808,60.00435882165107,87.71397317886446,51.25761740935499,126.0013469896748,34.130151120825865,17.594374040123636
Hoeilaart,12.429921409256222,51.346965303660106,61.168504539834615,80.57800050304202,99.52168568341456,43.8449623730616,21.981326994356763
Hoeselt,79.66768929775965,86.2090282575526,125.98650619192516,25.05545851032636,163.13342726643194,60.72676322490423,55.26287478612792
Hoevenen,50.87501455900696,9.699273245756585,55.518463896111854,111.29257802682436,82.8222069047333,98.9037582057048,51.76066865943877
Hogne,93.66534154870784,124.34496239110388,141.96187068097274,47.70062270597392,179.78931537973395,37.7879961261847,81.23088082944741
